Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2044, Shallow2, 12, 52.9, 12.55, 105, 278, 0, 
2045, Shallow2, 12, 30.41, 11.82, 74, 295, 0, 
2046, Shallow2, 12, 30.34, 12.81, 87, 270, 0, 
2047, Shallow2, 12, 48.8, 11.89, 94, 276, 0, 
2048, Shallow2, 12, 68.09, 11.73, 113, 270, 0, 
2049, Shallow2, 12, 83.75, 12.55, 68, 289, 0, 
2050, Shallow2, 12, 67.7, 12.3, 79, 295, 0, 
2051, Shallow2, 12, 59.8, 12.74, 88, 275, 0, 
2052, Shallow2, 12, 77.62, 13, 75, 270, 0, 
2053, Shallow2, 12, 101.02, 12.42, 66, 291, 0, 
2054, Shallow2, 12, 60.26, 13.1, 53, 278, 0, 
2055, Shallow2, 12, 64.49, 11.71, 84, 284, 0, 
2056, Shallow2, 12, 66.4, 12.14, 80, 291, 0, 
2057, Shallow2, 12, 43.38, 12.57, 72, 291, 0, 
2058, Shallow2, 12, 43.44, 13.85, 83, 275, 0, 
2059, Shallow2, 12, 44.3, 13.52, 107, 283, 0, 
2060, Shallow2, 12, 39.52, 13.21, 101, 281, 0, 
2061, Shallow2, 12, 36.3, 13.1, 108, 291, 0, 
2062, Shallow2, 12, 45.93, 13.03, 111, 291, 0, 
2063, Shallow2, 12, 25.74, 14.48, 72, 316, 0, 
2064, Shallow2, 12, 31.97, 14.15, 72, 277, 0, 
2065, Shallow2, 12, 31.43, 13.59, 111, 289, 0, 
2066, Shallow2, 12, 37.17, 14.08, 107, 291, 0, 
2067, Shallow2, 12, 38.68, 14.57, 59, 296, 0, 
2068, Shallow2, 12, 63.4, 13.46, 73, 291, 0, 
2069, Shallow2, 12, 60.07, 13.7, 88, 297, 0, 
2070, Shallow2, 12, 42.01, 13.35, 79, 271, 0, 
2071, Shallow2, 12, 34.41, 14.75, 36, 307, 0, 
2072, Shallow2, 12, 44.56, 14.62, 106, 301, 0, 
2073, Shallow2, 12, 72.53, 13.65, 73, 277, 0, 
2074, Shallow2, 12, 44.58, 14.39, 84, 291, 0, 
2075, Shallow2, 12, 35.08, 15.18, 86, 291, 0, 
2076, Shallow2, 12, 24.11, 15.04, 61, 274, 0, 
2077, Shallow2, 12, 27.53, 14.96, 108, 285, 0, 
2078, Shallow2, 12, 32.98, 15.31, 86, 295, 0, 
2079, Shallow2, 12, 34.97, 15.2, 86, 284, 0, 
1980, Shallow1, 13, 29.26, 8.85, 114, 263, 0, 
1981, Shallow1, 13, 29.26, 8.88, 114, 263, 0, 
1982, Shallow1, 13, 42.51, 7.33, 124, 260, 0, 
1983, Shallow1, 13, 44.1, 7.83, 134, 271, 0, 
1984, Shallow1, 13, 27.45, 7.83, 119, 260, 0, 
1985, Shallow1, 13, 36.2, 7.93, 113, 259, 0, 
1986, Shallow1, 13, 33.8, 8.46, 118, 255, 0, 
1987, Shallow1, 13, 42.04, 7.78, 116, 291, 0, 
1988, Shallow1, 13, 32.34, 8.28, 123, 257, 0, 
1989, Shallow1, 13, 16.35, 8.78, 103, 264, 0, 
1990, Shallow1, 13, 37.54, 8.07, 108, 263, 0, 
1991, Shallow1, 13, 31.22, 7.91, 135, 273, 0, 
1992, Shallow1, 13, 49.44, 8.02, 106, 278, 0, 
1993, Shallow1, 13, 47.67, 8.06, 117, 269, 0, 
1994, Shallow1, 13, 31.62, 8.56, 117, 260, 0, 
1995, Shallow1, 13, 40.01, 8.76, 128, 261, 0, 
1996, Shallow1, 13, 21.12, 9.23, 116, 262, 0, 
1997, Shallow1, 13, 34.2, 8.41, 116, 262, 0, 
1998, Shallow1, 13, 40.94, 7.73, 131, 262, 0, 
1999, Shallow1, 13, 32.39, 8.64, 128, 264, 0, 
2000, Shallow1, 13, 29.24, 9.23, 108, 271, 0, 
2001, Shallow1, 13, 30.46, 8.95, 113, 275, 0, 
2002, Shallow1, 13, 18.21, 9.02, 111, 265, 0, 
2003, Shallow1, 13, 29.82, 9.48, 119, 290, 0, 
2004, Shallow1, 13, 51.3, 8.5, 112, 270, 0, 
2005, Shallow1, 13, 45.36, 8.93, 117, 275, 0, 
2006, Shallow1, 13, 29.09, 8.85, 112, 267, 0, 
2007, Shallow1, 13, 30.22, 9.31, 113, 266, 0, 
2008, Shallow1, 13, 42.04, 8.6, 128, 265, 0, 
2009, Shallow1, 13, 24.46, 8.79, 114, 260, 0, 
2010, Shallow1, 13, 37.08, 10.32, 100, 265, 0, 
2011, Shallow1, 13, 40.39, 10.52, 83, 264, 0, 
2012, Shallow1, 13, 47.81, 9.94, 109, 277, 0, 
2013, Shallow1, 13, 46.32, 10.15, 97, 267, 0, 
2014, Shallow1, 13, 59.48, 9.88, 111, 264, 0, 
2015, Shallow1, 13, 28.13, 10.63, 91, 264, 0, 
2016, Shallow1, 13, 44.94, 10.64, 102, 274, 0, 
2017, Shallow1, 13, 37.99, 10.44, 93, 260, 0, 
2018, Shallow1, 13, 49.86, 10.27, 96, 266, 0, 
2019, Shallow1, 13, 38.26, 10.73, 103, 291, 0, 
2020, Shallow1, 13, 38.13, 10.31, 98, 272, 0, 
2021, Shallow1, 13, 41.6, 10.32, 93, 276, 0, 
2022, Shallow1, 13, 47.57, 10.61, 106, 275, 0, 
2023, Shallow1, 13, 52.73, 10.02, 106, 265, 0, 
2024, Shallow1, 13, 27.38, 10.67, 92, 278, 0, 
2025, Shallow1, 13, 53.45, 10.5, 110, 277, 0, 
2026, Shallow1, 13, 63.96, 11.47, 89, 291, 0, 
2027, Shallow1, 13, 39.32, 10, 121, 280, 0, 
2028, Shallow1, 13, 21.16, 11.24, 112, 291, 0, 
2029, Shallow1, 13, 38.28, 11.16, 94, 271, 0, 
2030, Shallow1, 13, 41.81, 10.67, 117, 288, 0, 
2031, Shallow1, 13, 70.92, 9.63, 106, 261, 0, 
2032, Shallow1, 13, 69.52, 10.56, 104, 291, 0, 
2033, Shallow1, 13, 56.47, 11.59, 109, 277, 0, 
2034, Shallow1, 13, 34.03, 10.48, 90, 274, 0, 
2035, Shallow1, 13, 38.18, 10.51, 114, 268, 0, 
2036, Shallow1, 13, 48.13, 10.75, 96, 260, 0, 
2037, Shallow1, 13, 26.05, 12.81, 72, 269, 0, 
2038, Shallow1, 13, 39.56, 12.05, 105, 272, 0, 
2039, Shallow1, 13, 40.46, 11.86, 86, 279, 0, 
2040, Shallow1, 13, 27.39, 11.46, 93, 291, 0, 
2041, Shallow1, 13, 33.52, 11.63, 113, 291, 0, 
2042, Shallow1, 13, 34.27, 11.03, 102, 291, 0, 
2043, Shallow1, 13, 52.39, 11.9, 69, 269, 0, 
2044, Shallow1, 13, 33.27, 12.42, 72, 280, 0, 
2045, Shallow1, 13, 23.88, 11.67, 74, 292, 0, 
2046, Shallow1, 13, 24.16, 12.59, 94, 272, 0, 
2047, Shallow1, 13, 37.68, 11.61, 99, 279, 0, 
2048, Shallow1, 13, 49.31, 11.67, 105, 270, 0, 
2049, Shallow1, 13, 54.07, 12.53, 68, 292, 0, 
2050, Shallow1, 13, 52.82, 12.18, 71, 293, 0, 
2051, Shallow1, 13, 50.69, 12.55, 88, 274, 0, 
2052, Shallow1, 13, 51.46, 12.95, 77, 273, 0, 
2053, Shallow1, 13, 79.63, 12.41, 66, 291, 0, 
2054, Shallow1, 13, 47.85, 12.99, 55, 283, 0, 
2055, Shallow1, 13, 48.93, 11.65, 83, 284, 0, 
2056, Shallow1, 13, 48.16, 12.31, 71, 291, 0, 
2057, Shallow1, 13, 34.3, 12.58, 73, 291, 0, 
2058, Shallow1, 13, 29.56, 13.68, 83, 276, 0, 
2059, Shallow1, 13, 36.24, 13.3, 108, 287, 0, 
2060, Shallow1, 13, 30.93, 13.04, 103, 281, 0, 
2061, Shallow1, 13, 24.41, 12.95, 110, 291, 0, 
2062, Shallow1, 13, 29.65, 12.88, 108, 291, 0, 
2063, Shallow1, 13, 19.95, 14.32, 71, 288, 0, 
2064, Shallow1, 13, 22.7, 13.98, 75, 278, 0, 
2065, Shallow1, 13, 22.71, 13.42, 110, 287, 0, 
2066, Shallow1, 13, 28.7, 13.94, 106, 288, 0, 
2067, Shallow1, 13, 29.28, 14.42, 64, 294, 0, 
2068, Shallow1, 13, 46.69, 13.46, 67, 291, 0, 
2069, Shallow1, 13, 46.58, 13.6, 88, 298, 0, 
2070, Shallow1, 13, 30.74, 13.26, 75, 271, 0, 
2071, Shallow1, 13, 25.85, 14.38, 42, 306, 0, 
2072, Shallow1, 13, 48.15, 14.43, 105, 300, 0, 
2073, Shallow1, 13, 55.42, 13.61, 71, 277, 0, 
2074, Shallow1, 13, 35.15, 14.43, 76, 291, 0, 
2075, Shallow1, 13, 26.87, 15.04, 85, 291, 0, 
2076, Shallow1, 13, 21.83, 14.85, 66, 277, 0, 
2077, Shallow1, 13, 19.88, 14.82, 107, 282, 0, 
2078, Shallow1, 13, 29.54, 15.17, 86, 295, 0, 
2079, Shallow1, 13, 26.62, 15.06, 86, 285, 0, 
